,name,count,func
54604,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.workspace.simple.SimpleWorkspace.root
54605,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.workspace.simple.SimpleWorkspace.restrict_to_workspace
54606,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.workspace.simple.SimpleWorkspace._sanitize_path
54607,gordonwilliamsburg,1,jsonschema.validators._Validator.iter_errors
54608,gordonwilliamsburg,1,jsonschema.validators._Validator.__init__
54609,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.utils.json_schema.JSONSchema.to_typescript_object_interface
54610,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.utils.json_schema.JSONSchema.parse_properties
54611,gordonwilliamsburg,1,str.__rmul__
54612,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.runner.client_lib.logging.config.BelowLevelFilter.__init__
54613,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.resource.model_providers.schema.ModelProviderUsage.update_usage
54614,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.resource.model_providers.openai._OpenAIRetryHandler._backoff
54615,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.resource.model_providers.openai._OpenAIRetryHandler._log_rate_limit_error
54616,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.resource.model_providers.openai.OpenAIProvider._get_embedding_kwargs
54617,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.resource.model_providers.openai.OpenAIProvider._get_completion_kwargs
54618,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.resource.model_providers.openai.OpenAIProvider.get_tokenizer
54619,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.resource.model_providers.openai._OpenAIRetryHandler.__init__
54620,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.plugin.simple.SimplePluginService.load_from_file_path
54621,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.plugin.simple.SimplePluginService.load_from_import_path
54622,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.plugin.simple.SimplePluginService.load_from_installed_package
54623,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.plugin.simple.SimplePluginService.load_from_workspace
54624,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.planning.simple.SimplePlanner._make_template_kwargs_for_strategy
54625,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.memory.simple.MessageHistory.__init__
54626,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.memory.simple.SimpleMemory._load_message_history
54627,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.configuration.schema.SystemConfiguration.get_user_config
54628,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.agent.simple.SimpleAgent.__init__
54629,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.agent.simple.SimpleAgent._update_tasks_and_memory
54630,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.agent.simple.SimpleAgent._evaluate_task_and_add_context
54631,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.agent.simple.SimpleAgent._choose_next_ability
54632,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.ability.simple.SimpleAbilityRegistry.get_ability
54633,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.ability.simple.SimpleAbilityRegistry.register_ability
54634,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.ability.builtins.file_operations.WriteFile._check_preconditions
54635,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.ability.builtins.file_operations.ReadFile._check_preconditions
54636,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.ability.base.Ability.name
54637,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.ability.base.Ability.description
54638,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.ability.base.Ability.parameters
54639,gordonwilliamsburg,1,autogpts.autogpt.autogpt.core.ability.base.Ability.spec
54640,gordonwilliamsburg,1,autogpts.autogpt.autogpt.config.config.ConfigBuilder.load_azure_config
54641,gordonwilliamsburg,1,autogpts.autogpt.autogpt.config.config.Config.get_azure_credentials
54642,gordonwilliamsburg,1,str.splitlines
54643,gordonwilliamsburg,1,bool.__new__
54644,gordonwilliamsburg,1,itertools.islice.__init__
54645,gordonwilliamsburg,1,requests.sessions.Session.__init__
54646,gordonwilliamsburg,1,requests.models.Response.ok
54647,gordonwilliamsburg,1,git.repo.base.Repo.clone_from
54648,gordonwilliamsburg,1,autogpts.autogpt.autogpt.commands.file_operations_utils.FileContext.read_file
54649,gordonwilliamsburg,1,autogpts.autogpt.autogpt.commands.file_operations_utils.FileContext.__init__
54650,gordonwilliamsburg,1,bytes.__contains__
54651,gordonwilliamsburg,1,charset_normalizer.models.CharsetMatch.encoding
54652,gordonwilliamsburg,1,charset_normalizer.models.CharsetMatches.best
54653,gordonwilliamsburg,1,autogpts.autogpt.autogpt.commands.file_operations_utils.ParserStrategy.read
54654,gordonwilliamsburg,1,pathlib.PurePath.as_posix
54655,gordonwilliamsburg,1,git.repo.base.Repo.__init__
54656,gordonwilliamsburg,1,git.refs.reference.Reference.name
54657,gordonwilliamsburg,1,git.repo.base.Repo.active_branch
54658,gordonwilliamsburg,1,autogpts.autogpt.autogpt.app.spinner.Spinner.print_message
54659,gordonwilliamsburg,1,itertools.cycle.__init__
54660,gordonwilliamsburg,1,autogpts.autogpt.autogpt.app.spinner.Spinner.stop
54661,gordonwilliamsburg,1,autogpts.autogpt.autogpt.app.spinner.Spinner.start
54662,gordonwilliamsburg,1,float.__ne__
54663,gordonwilliamsburg,1,float.__eq__
54664,gordonwilliamsburg,1,int.__rsub__
54665,gordonwilliamsburg,1,str.lstrip
54666,gordonwilliamsburg,1,int.__abs__
54667,gordonwilliamsburg,1,click.exceptions.UsageError.__init__
54668,gordonwilliamsburg,1,reversed.__init__
54669,gordonwilliamsburg,1,list.insert
54670,gordonwilliamsburg,1,reversed.__next__
54671,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.prompt_strategies.one_shot.OneShotAgentPromptStrategy._generate_intro_prompt
54672,gordonwilliamsburg,1,filter.__init__
54673,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.prompt_strategies.one_shot.OneShotAgentPromptStrategy._generate_goals_info
54674,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.prompt_strategies.one_shot.OneShotAgentPromptStrategy._generate_commands_list
54675,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.prompt_strategies.one_shot.OneShotAgentPromptStrategy._generate_os_info
54676,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.prompt_strategies.one_shot.OneShotAgentPromptStrategy._generate_budget_constraint
54677,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.prompt_strategies.one_shot.OneShotAgentPromptStrategy.compile_progress
54678,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.prompt_strategies.one_shot.OneShotAgentPromptStrategy.build_system_prompt
54679,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.prompt_strategies.one_shot.OneShotAgentPromptStrategy.response_format_instruction
54680,gordonwilliamsburg,1,contextlib.ExitStack.__enter__
54681,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.features.watchdog.WatchdogMixin.propose_action
54682,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.features.context.AgentContext.__init__
54683,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.base.BaseAgent.build_prompt
54684,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.base.BaseAgent.on_response
54685,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.base.BaseAgent.on_before_think
54686,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.base.BaseAgent.parse_and_process_response
54687,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.features.context.AgentContext.add
54688,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.features.context.ContextMixin.build_prompt
54689,gordonwilliamsburg,1,autogpts.autogpt.autogpt.agents.prompt_strategies.one_shot.OneShotAgentPromptStrategy.__init__
54690,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.workspace.LocalWorkspace.delete
54691,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.workspace.LocalWorkspace.exists
54692,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.workspace.LocalWorkspace.read
54693,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.workspace.LocalWorkspace.list
54694,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.prompting.PromptEngine.get_closest_match
54695,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.memory.memstore.MemStore.update
54696,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.memory.memstore.MemStore.query
54697,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.memory.memstore.MemStore.get
54698,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.memory.memstore.MemStore.delete
54699,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.memory.memstore.MemStore.add
54700,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.forge_log.ConsoleFormatter.__init__
54701,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.db.AgentDB.__init__
54702,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.agent.Agent.__init__
54703,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.db.AgentDB.list_tasks
54704,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.db.AgentDB.list_steps
54705,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.db.AgentDB.list_artifacts
54706,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.db.AgentDB.get_task
54707,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.db.AgentDB.get_artifact
54708,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.db.AgentDB.create_task
54709,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.db.AgentDB.create_artifact
54710,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.abilities.registry.AbilityRegister.__init__
54711,gordonwilliamsburg,1,autogpts.TestAgent.forge.sdk.abilities.registry.AbilityRegister.register_abilities
54712,Agora-X,1,subprocess.CalledProcessError.__init__
54713,Agora-X,1,datetime.datetime.__lt__
54714,Agora-X,1,datetime.date.fromisoformat
54715,Agora-X,1,pathlib.Path.absolute
54716,Agora-X,1,pathlib.PurePath.parts
54717,Agora-X,1,tuple.index
54718,Agora-X,1,list.count
54719,Agora-X,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.register_result
54720,Agora-X,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.get_failed
54721,Agora-X,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.get_missing
54722,Agora-X,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.__init__
54723,Agora-X,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.sorted_items
54724,Agora-X,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.print_processed_dependencies
54725,Agora-X,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.print_name_map
54726,Agora-X,1,benchmark.agbenchmark.utils.dependencies.main.TestResult.register_result
54727,Agora-X,1,benchmark.agbenchmark.utils.dependencies.main.DependencyManager.dependencies
54728,Agora-X,1,benchmark.agbenchmark.utils.dependencies.main.TestResult.success
54729,Agora-X,1,int.__mod__
54730,Agora-X,1,float.__radd__
54731,Agora-X,1,float.__rtruediv__
54732,Agora-X,1,dict.copy
54733,Agora-X,1,matplotlib.axes._base._AxesBase.add_patch
54734,Agora-X,1,matplotlib.axes._axes.Axes.annotate
54735,Agora-X,1,matplotlib.patches.FancyArrowPatch.__init__
54736,Agora-X,1,numpy.ndarray.__rmul__
54737,Agora-X,1,numpy.ndarray.__add__
54738,Agora-X,1,enum.Enum.__new__
54739,Agora-X,1,benchmark.agbenchmark.utils.challenge.Challenge.task
54740,Agora-X,1,benchmark.agbenchmark.utils.challenge.Challenge.scoring
54741,Agora-X,1,benchmark.agbenchmark.utils.challenge.Challenge.llm_eval
54742,Agora-X,1,benchmark.agbenchmark.utils.challenge.Challenge.get_artifacts_out
54743,Agora-X,1,numpy.ndarray.size
54744,Agora-X,1,matplotlib.colors.Normalize.__init__
54745,Agora-X,1,matplotlib.patches.Patch.__init__
54746,Agora-X,1,benchmark.agbenchmark.reports.ReportManager.ReportManager.__init__
54747,Agora-X,1,benchmark.agbenchmark.reports.ReportManager.ReportManager.get_total_costs
54748,Agora-X,1,benchmark.agbenchmark.reports.ReportManager.ReportManager.load
54749,Agora-X,1,collections.deque.__getitem__
54750,Agora-X,1,set.intersection
54751,Agora-X,1,psutil.Process.children
54752,Agora-X,1,psutil.Process.kill
54753,Agora-X,1,psutil.Process.__init__
54754,Agora-X,1,subprocess.Popen.wait
54755,Agora-X,1,float.__ge__
54756,Agora-X,1,benchmark.agbenchmark.challenges.verticals.code.6_battleship.artifacts_out.battleship.Battleship.get_game_status
54757,Agora-X,1,set.issubset
54758,Agora-X,1,subprocess.Popen.communicate
54759,Agora-X,1,pprint.PrettyPrinter.pprint
54760,Agora-X,1,pprint.PrettyPrinter.__init__
54761,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.rest.RESTResponse.__init__
54762,Agora-X,1,ssl.SSLContext.load_cert_chain
54763,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.task_request_body.TaskRequestBody.to_dict
54764,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.task_request_body.TaskRequestBody.from_dict
54765,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.task_all_of.TaskAllOf.to_dict
54766,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.task_all_of.TaskAllOf.from_dict
54767,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.task.Task.to_dict
54768,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.task.Task.from_dict
54769,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.step_result.StepResult.to_dict
54770,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.step_result.StepResult.from_dict
54771,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.step_request_body.StepRequestBody.to_dict
54772,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.step_request_body.StepRequestBody.from_dict
54773,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.step_all_of.StepAllOf.to_dict
54774,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.step_all_of.StepAllOf.from_dict
54775,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.step.Step.to_dict
54776,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.step.Step.from_dict
54777,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.pagination.Pagination.to_dict
54778,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.pagination.Pagination.from_dict
54779,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.artifacts.Artifacts.to_dict
54780,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.artifacts.Artifacts.from_dict
54781,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.artifact.Artifact.to_dict
54782,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.models.artifact.Artifact.from_dict
54783,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.get_host_settings
54784,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.get_default
54785,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.__init__
54786,Agora-X,1,object.__setattr__
54787,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.configuration.Configuration.logger_format
54788,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._apply_auth_params
54789,Agora-X,1,datetime.date.isoformat
54790,Agora-X,1,multiprocessing.pool.ThreadPool.__init__
54791,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.__init__
54792,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_file
54793,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.pool
54794,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__call_api
54795,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.user_agent
54796,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.close
54797,Agora-X,1,datetime.datetime.date
54798,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_object
54799,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_model
54800,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_datetime
54801,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_primitive
54802,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient._ApiClient__deserialize_date
54803,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.request
54804,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.files_parameters
54805,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_tuples
54806,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.deserialize
54807,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.parameters_to_url_query
54808,Agora-X,1,benchmark.agbenchmark.agent_protocol_client.api_client.ApiClient.update_params_for_auth
54809,Agora-X,1,set.difference
54810,Agora-X,1,types.MappingProxyType.items
54811,Agora-X,1,bytes.__eq__
54812,Agora-X,1,autogpts.forge.forge.sdk.workspace.LocalWorkspace.exists
54813,Agora-X,1,autogpts.forge.forge.sdk.workspace.LocalWorkspace.read
54814,Agora-X,1,autogpts.forge.forge.sdk.workspace.LocalWorkspace.delete
54815,Agora-X,1,autogpts.forge.forge.sdk.workspace.LocalWorkspace.list
54816,Agora-X,1,autogpts.forge.forge.sdk.prompting.PromptEngine.get_closest_match
54817,Agora-X,1,autogpts.forge.forge.sdk.memory.memstore.MemStore.update
54818,Agora-X,1,autogpts.forge.forge.sdk.memory.memstore.MemStore.query
54819,Agora-X,1,autogpts.forge.forge.sdk.memory.memstore.MemStore.get
